,Time,BvM,SE
0,4100081.0,0.7245457654750322,0.0036520281158399785
1,4120081.0,0.7207882193739803,0.0036635485433345314
2,4140081.0,0.723125831537606,0.0036493942965883015
3,4160081.0,0.7197381125692149,0.003673370040286583
4,4180081.0,0.7202582497530747,0.0036486159542061087
