,Time,BvM,SE
0,600081.0,0.9861448567456115,0.0009933079622474028
1,620081.0,0.9840900188772235,0.001088512361506959
2,640081.0,0.9839345877510288,0.0010778158974835013
3,660081.0,0.9849145646138932,0.0010310427958496434
4,680081.0,0.9836370626219288,0.0010608416389735445
