,Time,BvM,SE
0,1100081.0,0.9691816353526636,0.0014924157608906512
1,1120081.0,0.971157500436946,0.0014363191283791007
2,1140081.0,0.9661426579390029,0.0015580298895478278
3,1160081.0,0.965549895696342,0.0015520288516698945
4,1180081.0,0.9652385813120338,0.00157650263161623
