,Time,BvM,SE
0,2100081.0,0.885816698193963,0.002693983344588555
1,2120081.0,0.8847110082169073,0.0027430963483657
2,2140081.0,0.8792256744172733,0.002785216562348614
3,2160081.0,0.8770466100186244,0.002801545075945752
4,2180081.0,0.8752885144249077,0.002818395343295429
