,Time,BvM,SE
0,6000081.0,0.6150086801731822,0.0038447527710018703
1,6020081.0,0.6163901774483429,0.003832269710625417
2,6040081.0,0.6178224327652663,0.0038430345810259265
3,6060081.0,0.6180284054125713,0.003829696417992717
4,6080081.0,0.6119242122130654,0.0038687532707849426
