,Time,BvM,SE
0,4300081.0,0.7125073018670213,0.0036794254762637325
1,4320081.0,0.7088538753429459,0.0037175405183945513
2,4340081.0,0.7104566794218566,0.0036759880110918013
3,4360081.0,0.7029183459674395,0.003716919983986978
4,4380081.0,0.7082339214840498,0.003706432674569731
