,Time,BvM,SE
0,1400081.0,0.9608981919398945,0.001634702565680759
1,1420081.0,0.9561060258756031,0.0017620747165914526
2,1440081.0,0.9568355263726064,0.0017272683258968615
3,1460081.0,0.9562764343596561,0.0017467271245023119
4,1480081.0,0.9533192015653819,0.0018016725084773375
