,Time,BvM,SE
0,9700081.0,0.5114750978798566,0.003796043643193385
1,9720081.0,0.5062895944695988,0.0037875579272829245
2,9740081.0,0.5066096380164882,0.0037827318085142305
3,9760081.0,0.5074688798465191,0.003799724769905481
4,9780081.0,0.5166912496289382,0.0037677423942391137
