,Time,BvM,SE
0,2600081.0,0.8735791716700645,0.002824531596625917
1,2620081.0,0.8705677781967189,0.002811150630452069
2,2640081.0,0.866661280025256,0.0028904210653999812
3,2660081.0,0.865532853162141,0.002911931853023374
4,2680081.0,0.8619343300073168,0.002935393132197935
