,Time,BvM,SE
0,200081.0,0.9979504178941734,0.00034416604790381
1,220081.0,0.996460461022007,0.0005151884692834626
2,240081.0,0.996344171932059,0.0004967298924250923
3,260081.0,0.9950458403224451,0.0006053813141901984
4,280081.0,0.995601643454133,0.0005519346357891704
