,Time,BvM,SE
0,2200081.0,0.8789117824752047,0.002781523527320298
1,2220081.0,0.8795706327693184,0.0027716374000468147
2,2240081.0,0.8756436472158889,0.0028197139375497056
3,2260081.0,0.8742924269229703,0.0028153866723553207
4,2280081.0,0.8711154676040708,0.002859045300607741
