,Time,BvM,SE
0,11200081.0,0.48210514458203835,0.0037105520667643777
1,11220081.0,0.48089954962653364,0.0037145289070693505
2,11240081.0,0.47817482826823315,0.0037281631622283935
3,11260081.0,0.4789393580874482,0.0037196904555223055
4,11280081.0,0.4752800053952937,0.0037187834205482857
