,Time,BvM,SE
0,8900081.0,0.5450491909292114,0.0038373156808976716
1,8920081.0,0.5405972107857706,0.0038633361813913388
2,8940081.0,0.5428652557850783,0.003840626536555806
3,8960081.0,0.5465599030561673,0.0038478052617990023
4,8980081.0,0.5419949601589543,0.003829552435618978
